ссылаться_VERB	refer_NOUN
религиозный_ADJ	religious_ADJ
потенциально_ADV	potentially_ADV
двигать_VERB	promote_VERB
стыдно_ADV	embarrass_VERB
фундамент_NOUN	foundation_NOUN
эпитет_NOUN	epithet_NOUN
католицизм_NOUN	catholicism_NOUN
учредительный_ADJ	constitutive_ADJ
юрисдикция_NOUN	jurisdiction_NOUN
диаметр_NOUN	diameter_NOUN
решетка_NOUN	grille_NOUN
целовать_VERB	kiss_VERB
препятствие_NOUN	impediment_NOUN
жесткость_NOUN	stringency_NOUN
захватчик_NOUN	invader_NOUN
фрактал_NOUN	fractal_NOUN
лебедка_NOUN	winch_NOUN
предубеждение_NOUN	prejudice_NOUN
конфиденциальный_ADJ	confidential_ADJ
морально_ADV	mentally_ADV
сближение_NOUN	rapprochement_NOUN
моряк_NOUN	seafarer_NOUN
вирусный_ADJ	viral_ADJ
подсказка_NOUN	clue_NOUN
удалять_VERB	remove_VERB
рассмотреть_VERB	consider_VERB
записка_NOUN	note_VERB
грузинский_ADJ	georgian_ADJ
жизнерадостный_ADJ	cheerful_ADJ
денежный_ADJ	monetary_ADJ
рон_NOUN	roan_NOUN
обелиск_NOUN	obelisk_NOUN
вулкан_NOUN	volcano_NOUN
применение_NOUN	application_NOUN
море_NOUN	moray_NOUN
коварный_ADJ	connive_VERB
хранить_VERB	store_VERB
отцовство_NOUN	paternity_NOUN
печатать_VERB	print_NOUN
первоначальный_ADJ	initial_ADJ
клятва_NOUN	oath_NOUN
преемник_NOUN	successor_NOUN
одиночество_NOUN	loneliness_NOUN
поселение_NOUN	settlement_NOUN
рог_NOUN	antler_NOUN
недавно_ADV	recently_ADV
музей_NOUN	museum_NOUN
запас_NOUN	holding_NOUN
расшифровка_NOUN	decryption_NOUN
упущение_NOUN	omission_NOUN
дисквалифицировать_VERB	disqualify_VERB
требоваться_VERB	need_VERB
педаль_VERB	pedal_ADJ
сравнительный_ADJ	comparative_ADJ
нарушить_VERB	disturb_VERB
вытяжный_ADJ	fume_NOUN
составитель_NOUN	compiler_NOUN
тариф_NOUN	tariff_NOUN
напомнить_VERB	recall_VERB
распадаться_VERB	disintegrate_VERB
идти_NOUN	go_VERB
объятие_NOUN	embrace_NOUN
кора_NOUN	cortex_NOUN
регг_NOUN	reggae_NOUN
блестяще_ADV	brilliant_ADJ
оптический_ADJ	optical_ADJ
переезд_NOUN	move_VERB
мораль_NOUN	morality_NOUN
проводимость_NOUN	conduction_NOUN
углевод_NOUN	carbohydrate_NOUN
урегулирование_NOUN	settlement_NOUN
красотка_NOUN	beauty_NOUN
выбрать_VERB	pick_VERB
завоеватель_NOUN	conqueror_NOUN
кус_NOUN	coo_NOUN
петр_NOUN	peter_NOUN
обезвоживание_NOUN	dehydration_NOUN
жестоко_ADV	cruel_ADJ
турнир_NOUN	tournament_NOUN
магнат_NOUN	magnate_NOUN
влиять_VERB	influence_VERB
вещь_NOUN	thing_NOUN
конь_NOUN	coney_NOUN
сознавать_VERB	conscious_ADJ
указать_ADJ	specify_VERB
признать_VERB	admit_VERB
охотиться_VERB	hunt_VERB
незаконно_ADV	illegally_ADV
мемуар_NOUN	memoir_NOUN
анатомический_ADJ	anatomical_ADJ
щедрый_ADJ	generous_ADJ
добавить_VERB	add_VERB
подписка_NOUN	subscribe_VERB
философский_ADJ	philosophical_ADJ
колокол_NOUN	bell_NOUN
стадия_NOUN	phase_NOUN
соединение_NOUN	connect_VERB
меандр_NOUN	meander_NOUN
тектонический_ADJ	tectonic_ADJ
корректировка_NOUN	adjustment_NOUN
постоянно_ADV	permanently_ADV
пересадка_NOUN	transplantation_NOUN
рубль_NOUN	rub_NOUN
стекаться_VERB	flock_VERB
цифра_NOUN	number_NOUN
отложение_NOUN	sediment_NOUN
матерь_NOUN	mother_NOUN
изготовить_VERB	manufacture_VERB
коллегия_NOUN	college_NOUN
надежда_NOUN	hope_NOUN
генератор_NOUN	generator_NOUN
дорожка_NOUN	track_NOUN
опрокидывание_NOUN	overturn_VERB
узаконить_VERB	legitimize_VERB
топографический_ADJ	topographic_ADJ
эмуляция_NOUN	emulation_NOUN
волан_NOUN	volan_NOUN
инцидент_NOUN	incident_NOUN
съесть_VERB	eat_VERB
близость_NOUN	closeness_NOUN
миф_NOUN	myth_NOUN
сохранять_VERB	save_NOUN
будущий_ADJ	future_NOUN
лакей_NOUN	lackey_NOUN
печь_NOUN	bake_VERB
тюль_NOUN	tulle_NOUN
коралл_NOUN	coral_NOUN
цивилизация_NOUN	civilisation_NOUN
даль_ADV	dal_ADJ
нос_NOUN	nose_VERB
заканчиваться_VERB	end_VERB
несправедливость_NOUN	injustice_NOUN
шок_NOUN	shock_VERB
передняя_VERB	front_NOUN
непримиримый_ADJ	intransigent_ADJ
сон_NOUN	sleep_VERB
камень_NOUN	rock_VERB
сопоставление_NOUN	comparison_NOUN
короткий_ADJ	short_ADJ
расхождение_NOUN	divergence_NOUN
проницаемость_NOUN	permeability_NOUN
объединить_VERB	merge_NOUN
лагерь_NOUN	camp_VERB
шик_NOUN	chic_ADJ
синтез_NOUN	fusion_NOUN
добавка_NOUN	supplement_NOUN
керамика_NOUN	pottery_NOUN
урожай_NOUN	crop_VERB
аналитический_ADJ	analytic_ADJ
стандартизация_NOUN	standardization_NOUN
слабый_ADJ	faint_NOUN
фиби_NOUN	phoebe_NOUN
игла_NOUN	needle_NOUN
адвокат_NOUN	lawyer_NOUN
восстать_VERB	rebel_VERB
квартира_NOUN	flat_NOUN
винт_NOUN	screw_NOUN
насосный_ADJ	pump_VERB
упразднить_VERB	abolishment_NOUN
безоговорочно_ADV	unconditionally_ADV
тайно_ADV	secretly_ADV
покупатель_NOUN	buyer_NOUN
восстановление_NOUN	recovery_NOUN
поезд_NOUN	train_NOUN
комикс_NOUN	comic_NOUN
риша_NOUN	rishi_NOUN
лес_NOUN	forest_VERB
клип_NOUN	clip_NOUN
обменять_VERB	trade_VERB
электрод_NOUN	paddle_NOUN
обрезок_NOUN	trimming_NOUN
химик_NOUN	chemist_NOUN
гений_NOUN	genius_NOUN
десерт_NOUN	dessert_NOUN
храм_NOUN	temple_NOUN
белок_NOUN	protein_NOUN
полупроводник_NOUN	semiconductor_NOUN
нейтралитет_NOUN	neutral_ADJ
отчуждение_NOUN	disposition_NOUN
состав_NOUN	convoy_NOUN
индивидуально_ADV	individually_ADV
патриция_NOUN	patrician_NOUN
мыслитель_NOUN	thinker_NOUN
пористость_NOUN	porosity_NOUN
плита_NOUN	slab_NOUN
графиня_NOUN	countess_NOUN
сидение_NOUN	sit_VERB
лучник_NOUN	archer_NOUN
резерв_ADV	reserve_NOUN
задача_NOUN	task_NOUN
вопрос_NOUN	issue_NOUN
региональный_ADJ	regional_ADJ
приз_NOUN	trophy_NOUN
крутой_ADJ	cool_VERB
придворный_NOUN	courtier_NOUN
сериал_NOUN	serial_NOUN
библиографический_ADJ	bibliographic_ADJ
дилер_NOUN	dealer_NOUN
офицер_NOUN	officer_NOUN
печаль_NOUN	sadness_NOUN
трилогия_NOUN	trilogy_NOUN
активировать_VERB	activate_VERB
коснуться_VERB	touch_VERB
бассейн_NOUN	pool_VERB
реконструировать_VERB	reconstruct_VERB
мечта_NOUN	daydream_NOUN
сетчатый_ADJ	reticulatum_NOUN
березка_NOUN	birch_NOUN
пополнение_NOUN	restock_VERB
серьезность_NOUN	severity_NOUN
макароны_NOUN	macaroni_NOUN
рациональность_NOUN	rationality_NOUN
мерзость_NOUN	disgust_VERB
сундук_NOUN	trunk_VERB
нематериальный_ADJ	immaterial_ADJ
туша_VERB	carcass_NOUN
территориально_ADV	territorially_ADV
шелководство_NOUN	sericulture_NOUN
приверженность_NOUN	commitment_NOUN
помидор_NOUN	tomato_NOUN
ситуация_NOUN	situation_NOUN
математический_ADJ	mathematical_ADJ
становиться_VERB	become_VERB
серьезный_ADJ	severe_ADJ
грабитель_NOUN	robber_NOUN
тело_NOUN	tele_NOUN
возрождение_NOUN	resurgence_NOUN
зашифровать_VERB	encrypt_VERB
первый_ADJ	first_ADJ
обязывать_VERB	obligate_VERB
усилие_NOUN	effort_NOUN
цепочка_NOUN	chain_NOUN
нестабильность_NOUN	instability_NOUN
сокращение_NOUN	downsize_VERB
реальность_NOUN	reality_NOUN
брюки_NOUN	slack_NOUN
организовывать_VERB	organize_VERB
сирень_NOUN	lilac_NOUN
желудочка_NOUN	ventricle_NOUN
принять_ADJ	take_VERB
малаял_NOUN	malayalam_NOUN
невероятный_ADJ	incredible_ADJ
водосброс_NOUN	spillway_NOUN
резня_NOUN	massacre_NOUN
геймплей_NOUN	gameplay_NOUN
работа_NOUN	work_NOUN
тонкость_NOUN	subtlety_NOUN
озабоченность_NOUN	concern_VERB
будущее_NOUN	future_NOUN
бармен_NOUN	barman_NOUN
традиция_NOUN	tradition_NOUN
повреждение_NOUN	lesion_NOUN
аид_NOUN	hade_NOUN
баронесса_NOUN	baroness_NOUN
узел_NOUN	knot_NOUN
загадка_NOUN	puzzle_NOUN
индивидуальность_NOUN	personality_NOUN
спокойный_ADJ	calm_NOUN
политик_NOUN	politician_NOUN
децентрализация_NOUN	decentralization_NOUN
клиент_NOUN	customer_NOUN
статуя_NOUN	statue_NOUN
контрабандист_NOUN	smuggler_NOUN
универсальность_NOUN	universality_NOUN
дьявольский_ADJ	diabolical_ADJ
ампутация_NOUN	amputation_NOUN
квс_NOUN	fac_NOUN
частный_NOUN	private_ADJ
зоолог_NOUN	zoologist_NOUN
централизация_NOUN	centralize_VERB
набережная_NOUN	seafront_NOUN
газификация_NOUN	gasification_NOUN
неуверенность_NOUN	uncertainty_NOUN
противоположный_ADJ	contrast_VERB
бренд_NOUN	brand_NOUN
кодирование_NOUN	code_VERB
конвекция_NOUN	convection_NOUN
дтп_NOUN	crash_NOUN
уточнение_NOUN	refinement_NOUN
консультирование_NOUN	consult_VERB
защитник_NOUN	defender_NOUN
обсудить_VERB	discuss_VERB
солист_NOUN	soloist_NOUN
волокно_NOUN	fibre_NOUN
устранить_VERB	eliminate_VERB
ухудшиться_VERB	worsen_VERB
осознание_NOUN	awareness_NOUN
катастрофический_ADJ	catastrophic_ADJ
руководство_NOUN	leadership_NOUN
голотип_NOUN	holotype_NOUN
туалет_NOUN	restroom_NOUN
канадский_NOUN	canadian_NOUN
слог_NOUN	syllable_ADJ
завершать_VERB	complete_VERB
секта_NOUN	sect_NOUN
сдать_VERB	surrender_VERB
установить_VERB	set_VERB
архив_NOUN	archive_NOUN
разложение_NOUN	decay_NOUN
дополнительный_ADJ	complementary_ADJ
ценность_NOUN	value_NOUN
гидрат_NOUN	hydrate_VERB
пророческий_ADJ	prophetic_ADJ
весна_NOUN	spring_VERB
справедливость_NOUN	justice_NOUN
толстяк_NOUN	fatty_NOUN
концептуальный_ADJ	conceptual_ADJ
логистический_ADJ	logistic_ADJ
измерение_NOUN	dimension_NOUN
цветность_NOUN	chromaticity_NOUN
жест_NOUN	gesture_NOUN
собрание_NOUN	gather_VERB
экскаватор_NOUN	excavator_NOUN
кричать_VERB	scream_VERB
смерть_NOUN	death_NOUN
конвенция_NOUN	convention_NOUN
сибирский_ADJ	siberian_ADJ
реликвия_NOUN	relic_NOUN
хобби_NOUN	hobby_NOUN
подросток_NOUN	teenager_NOUN
гравитационный_ADJ	gravitational_ADJ
американец_NOUN	american_NOUN
категорически_ADV	flatly_ADV
следователь_NOUN	investigator_NOUN
беспорядок_NOUN	mess_NOUN
расчет_NOUN	calculation_NOUN
метод_NOUN	method_NOUN
покрывать_VERB	veil_NOUN
похожий_ADJ	similar_ADJ
цемент_NOUN	cement_NOUN
перестрелка_NOUN	crossfire_NOUN
герцогиня_NOUN	duchess_NOUN
мигрировать_VERB	migrate_VERB
лететь_VERB	flow_VERB
почка_NOUN	kidney_NOUN
монарх_NOUN	monarch_NOUN
шлюз_NOUN	gateway_NOUN
родословный_ADJ	ancestry_NOUN
пожар_NOUN	fire_NOUN
цитата_NOUN	quote_NOUN
средний_ADJ	average_ADJ
сосредоточение_NOUN	concentration_NOUN
рекурсивный_ADJ	recursive_ADJ
вызывать_VERB	cause_VERB
стук_NOUN	ban_VERB
оклад_NOUN	salary_NOUN
популяризация_NOUN	popularization_NOUN
нюанс_NOUN	nuance_NOUN
предшествовать_VERB	precede_VERB
электромеханический_ADJ	electromechanical_ADJ
стекловолокно_NOUN	fiberglass_NOUN
подбор_NOUN	selection_NOUN
ласт_NOUN	flipper_NOUN
кредо_ADV	credo_NOUN
арена_NOUN	arena_NOUN
механизм_NOUN	machinery_NOUN
проблема_NOUN	problem_NOUN
заменить_VERB	supersede_VERB
сжимать_VERB	squeeze_NOUN
растворитель_NOUN	solvent_ADJ
святая_ADJ	saint_NOUN
бесплатно_ADV	free_ADJ
уголь_NOUN	charcoal_ADJ
соотношение_NOUN	ratio_NOUN
осуждать_VERB	denounce_VERB
клэр_NOUN	clare_NOUN
неизмеримо_ADV	immeasurably_ADV
хрупкость_NOUN	fragility_NOUN
глагол_NOUN	verb_NOUN
олень_NOUN	deer_NOUN
верблюд_NOUN	camel_NOUN
чейз_NOUN	chase_VERB
порнографический_ADJ	pornographic_ADJ
регент_NOUN	regent_NOUN
возбудить_VERB	institute_VERB
расцвести_VERB	blossom_VERB
благородство_NOUN	nobility_NOUN
свободно_ADV	freely_ADV
фунт_NOUN	pound_NOUN
листовка_NOUN	leaflet_NOUN
диплом_NOUN	diploma_NOUN
верить_VERB	believe_VERB
слушание_NOUN	hearing_NOUN
телекоммуникация_NOUN	telecommunication_NOUN
бойня_NOUN	massacre_NOUN
бежать_VERB	escape_NOUN
объявить_VERB	declare_VERB
благотворительность_NOUN	charitable_ADJ
воспитание_NOUN	upbringe_VERB
опухоль_NOUN	tumour_NOUN
неэффективный_ADJ	ineffective_ADJ
посвятить_VERB	dedicate_VERB
задержка_NOUN	delay_NOUN
неповиновение_NOUN	disobedience_NOUN
мощно_ADV	powerfully_ADV
коп_NOUN	cop_VERB
взаимосвязывать_VERB	interrelate_VERB
крыша_NOUN	rooftop_NOUN
транслитерация_NOUN	transliteration_NOUN
вотчина_NOUN	fiefdom_NOUN
изначально_ADV	originally_ADV
королевский_ADJ	royal_ADJ
подбор_NOUN	match_VERB
реконструкция_NOUN	remodel_VERB
омоложение_NOUN	rejuvenation_NOUN
решимость_NOUN	resolve_NOUN
энергия_NOUN	energy_NOUN
воздушный_ADJ	aerial_ADJ
писатель_NOUN	novelist_NOUN
противовес_NOUN	counterbalance_NOUN
бесцельно_ADV	aimlessly_ADV
джка_NOUN	jack_VERB
тонкость_NOUN	intricacy_NOUN
цикада_NOUN	cicada_NOUN
фетишизм_NOUN	fetishism_NOUN
выжить_VERB	survive_VERB
кариотип_NOUN	karyotype_NOUN
убийца_NOUN	assassin_NOUN
эклиптика_NOUN	ecliptic_ADJ
подруга_NOUN	girlfriend_NOUN
экскурсия_NOUN	excursion_NOUN
круг_NOUN	lap_VERB
фирма_NOUN	firm_ADJ
надеяться_VERB	hopefully_ADV
узел_NOUN	hub_NOUN
препринт_NOUN	preprint_NOUN
настойчивость_NOUN	perseverance_NOUN
образование_NOUN	education_NOUN
начать_VERB	initiate_VERB
временно_ADV	temporary_ADJ
возродить_VERB	revive_VERB
сговор_NOUN	collusion_NOUN
канцлер_NOUN	chancellor_NOUN
превышение_NOUN	exceed_VERB
резец_NOUN	incisor_NOUN
делегирование_NOUN	delegation_NOUN
типология_NOUN	typology_NOUN
отвлечься_VERB	distraction_NOUN
кресло_NOUN	armchair_NOUN
благородный_ADJ	honorable_ADJ
дождик_NOUN	drizzle_NOUN
кредитор_NOUN	creditor_NOUN
филология_NOUN	philology_NOUN
корзина_NOUN	cart_NOUN
пение_NOUN	singe_VERB
автомобильный_NOUN	automotive_ADJ
каламбура_NOUN	pin_NOUN
констебль_NOUN	constable_ADJ
синоним_NOUN	synonym_NOUN
противник_NOUN	opponent_NOUN
мануфактура_NOUN	manufactory_NOUN
рокер_NOUN	rocker_NOUN
дипольный_ADJ	dipole_NOUN
достигать_VERB	reach_NOUN
археолог_NOUN	archaeologist_NOUN
шаблон_NOUN	template_NOUN
киоск_NOUN	kiosk_NOUN
лист_NOUN	slate_VERB
экзопланета_NOUN	exoplanet_NOUN
пропорция_NOUN	proportion_NOUN
центральный_ADJ	central_ADJ
максимальный_ADJ	maximum_ADJ
авария_NOUN	crash_NOUN
мало_ADJ	smaller_ADJ
ассимилировать_VERB	assimilate_VERB
добровольно_ADV	voluntarily_ADV
мавр_NOUN	moor_NOUN
грубость_NOUN	rudeness_NOUN
переходный_NOUN	transitional_ADJ
визуально_ADV	visually_ADV
лигатура_NOUN	ligature_NOUN
неподвижный_ADJ	immobile_ADJ
давление_NOUN	pressure_NOUN
новаторский_ADJ	innovative_ADJ
муза_NOUN	muse_VERB
сознательно_ADV	knowingly_ADV
ткач_NOUN	weaver_NOUN
приходить_VERB	come_VERB
препятствовать_VERB	discourage_VERB
опубликование_NOUN	publication_NOUN
жук_NOUN	bug_NOUN
особенность_NOUN	characteristic_NOUN
выдержка_NOUN	extract_VERB
нарушение_NOUN	irregularity_NOUN
полость_NOUN	cavity_NOUN
симметричный_ADJ	symmetrical_ADJ
клип_NOUN	clip_VERB
приостановка_NOUN	pause_VERB
семя_NOUN	seed_NOUN
сомнительный_ADJ	doubtful_ADJ
идентификатор_NOUN	identifier_NOUN
стоимость_NOUN	value_NOUN
сосед_NOUN	roommate_NOUN
джинсы_NOUN	jean_NOUN
напиток_NOUN	refreshment_NOUN
всеядный_ADJ	omnivore_NOUN
доброта_NOUN	kindness_NOUN
дисперсия_NOUN	dispersion_NOUN
заменить_VERB	substitute_VERB
бессознательно_ADV	unconsciously_ADV
номер_NOUN	room_NOUN
фторид_NOUN	fluoride_NOUN
круиз_NOUN	cruise_VERB
диван_NOUN	couch_VERB
забота_NOUN	care_VERB
гунна_ADJ	hun_NOUN
изображать_VERB	depict_VERB
карьер_NOUN	quarry_VERB
добыча_NOUN	booty_NOUN
инвестор_NOUN	investor_NOUN
ориентирование_NOUN	orient_VERB
майданин_NOUN	maidan_NOUN
уважать_VERB	respect_NOUN
терпеливо_ADV	patiently_ADV
салон_NOUN	salon_NOUN
инфаркт_NOUN	myocardial_ADJ
блог_NOUN	blog_NOUN
обсуждение_NOUN	discussion_NOUN
сердечный_ADJ	cordial_ADJ
спаниель_NOUN	spaniel_NOUN
свергнуть_VERB	oust_VERB
совет_NOUN	advice_NOUN
систематизация_NOUN	systematization_NOUN
холод_NOUN	coldness_NOUN
прекратить_VERB	cease_VERB
зебра_NOUN	zebra_NOUN
диагональ_NOUN	diagonally_ADV
вкус_NOUN	flavor_NOUN
многозадачность_NOUN	multitask_VERB
способный_ADJ	able_ADJ
акула_NOUN	shark_NOUN
прибор_NOUN	instrument_NOUN
дестабилизация_NOUN	destabilization_NOUN
метрология_NOUN	metrology_NOUN
перестать_VERB	stop_VERB
пилястр_NOUN	pilaster_NOUN
проигрывать_VERB	lose_VERB
неповиновение_NOUN	defiance_NOUN
подарок_NOUN	present_ADJ
девальвация_NOUN	devaluation_NOUN
плакать_VERB	cry_NOUN
советник_NOUN	advisor_NOUN
недооценивать_VERB	underestimate_VERB
вздутие_NOUN	bloat_VERB
одарить_ADJ	gift_VERB
рыцарь_NOUN	knight_NOUN
выдача_NOUN	rendition_NOUN
опасный_ADJ	danger_NOUN
справка_NOUN	help_VERB
геологический_ADJ	geological_ADJ
совместимость_NOUN	compatible_ADJ
площадь_NOUN	square_NOUN
количество_NOUN	quantity_NOUN
заложить_VERB	foreclose_VERB
экономика_NOUN	economy_NOUN
слабость_NOUN	weakness_NOUN
морфем_NOUN	morpheme_NOUN
сейсмический_ADJ	seismic_ADJ
флинт_NOUN	flint_NOUN
здание_NOUN	build_VERB
недоумение_NOUN	puzzle_VERB
ожог_NOUN	burn_NOUN
сей_NOUN	sow_VERB
парад_NOUN	parade_NOUN
планер_NOUN	glider_NOUN
отклонить_VERB	reject_VERB
слон_NOUN	elephant_NOUN
концентрация_NOUN	concentration_NOUN
бур_NOUN	boer_NOUN
кричать_VERB	scream_NOUN
гарантировать_VERB	guarantee_NOUN
выразить_VERB	pronounce_VERB
грабитель_NOUN	burglar_NOUN
сверхъестественный_ADJ	supernatural_ADJ
коляска_NOUN	stroller_NOUN
железнодорожный_ADJ	rail_NOUN
опасный_ADJ	hazardous_ADJ
организатор_NOUN	organizer_NOUN
недостаток_NOUN	disadvantage_NOUN
консоль_NOUN	console_NOUN
тщеславие_NOUN	vanity_NOUN
серьга_NOUN	earring_NOUN
сладкий_ADJ	sweet_VERB
утка_NOUN	duck_NOUN
мяча_NOUN	ball_NOUN
одуванчик_NOUN	dandelion_NOUN
сноска_ADV	footnote_NOUN
накидка_NOUN	cape_NOUN
измучить_VERB	jade_VERB
кардинал_NOUN	cardinal_ADJ
нейролептика_NOUN	antipsychotic_NOUN
жесткость_NOUN	stiffness_NOUN
психофизиология_NOUN	psychophysiology_NOUN
узловый_ADJ	nodal_ADJ
причуда_NOUN	quirk_NOUN
микроскопический_ADJ	microscopic_ADJ
поколение_NOUN	generation_NOUN
яростно_ADV	furiously_ADV
неверие_NOUN	infidelity_NOUN
больно_ADV	hurt_NOUN
мангровый_ADJ	mangrove_VERB
риск_NOUN	peril_NOUN
наука_NOUN	science_NOUN
обязательный_ADJ	bind_VERB
сосуд_NOUN	receptacle_NOUN
франшиз_NOUN	franchise_NOUN
петля_NOUN	loop_NOUN
зеленоватый_ADJ	virescen_NOUN
чистый_ADJ	purify_VERB
газель_NOUN	gazelle_NOUN
айсберг_NOUN	iceberg_NOUN
включая_ADV	include_VERB
скрыть_VERB	hide_VERB
грабить_VERB	rob_NOUN
блокировка_NOUN	lock_VERB
монетизация_NOUN	monetization_NOUN
жертвоприношение_NOUN	sacrifice_NOUN
герцог_NOUN	duke_NOUN
куча_NOUN	pile_NOUN
бык_NOUN	bull_NOUN
монорельс_NOUN	monorail_NOUN
справедливо_ADV	fair_ADJ
преднамеренно_ADV	deliberately_ADV
гостиница_NOUN	hotel_NOUN
брат_NOUN	brother_NOUN
свободно_ADV	fluent_ADJ
укрепление_NOUN	reinforcement_NOUN
филателистический_ADJ	philatelic_ADJ
сумка_NOUN	handbag_NOUN
дизайн_NOUN	design_NOUN
маниакально_ADV	manic_ADJ
пересекаться_VERB	intersect_NOUN
март_NOUN	march_VERB
заполнение_NOUN	fill_VERB
ниндзя_ADV	ninja_NOUN
хлопья_NOUN	flake_NOUN
беспорядок_NOUN	disarray_NOUN
параметр_NOUN	option_NOUN
вермахт_NOUN	wehrmacht_NOUN
управление_NOUN	management_NOUN
проституция_NOUN	prostitution_NOUN
факел_NOUN	torch_NOUN
обитатель_NOUN	inhabitant_NOUN
воск_NOUN	wax_NOUN
засуха_NOUN	drought_NOUN
контейнер_NOUN	container_NOUN
архангел_NOUN	archangel_NOUN
живопись_NOUN	paint_VERB
широкий_NOUN	broad_ADJ
клик_NOUN	click_NOUN
утечка_NOUN	leak_VERB
бетон_NOUN	concrete_ADJ
христианство_NOUN	christian_NOUN
доставка_NOUN	ship_VERB
урожайность_NOUN	yield_NOUN
обреченный_ADJ	doom_VERB
персонал_NOUN	staff_NOUN
немецкий_ADJ	german_NOUN
коллектив_NOUN	collective_NOUN
фармакологический_ADJ	pharmacological_ADJ
оповещение_NOUN	alert_NOUN
пародия_NOUN	travesty_NOUN
отступ_NOUN	indentation_NOUN
живой_ADJ	living_NOUN
культивирование_NOUN	cultivation_NOUN
сон_NOUN	dream_NOUN
связка_NOUN	cord_NOUN
указ_NOUN	decree_NOUN
вечерний_ADJ	even_VERB
сул_NOUN	sul_ADJ
заявка_NOUN	bid_NOUN
сток_NOUN	effluent_NOUN
лист_NOUN	sheet_VERB
связь_NOUN	linkage_NOUN
удлинение_NOUN	elongation_NOUN
ущерб_NOUN	damage_NOUN
платформа_NOUN	platform_NOUN
роговица_NOUN	corneal_ADJ
индустриализация_NOUN	industrialization_NOUN
поэтик_NOUN	poetic_NOUN
эстонец_NOUN	estonian_NOUN
движимый_ADJ	movable_ADJ
ротация_NOUN	rotation_NOUN
злоумышленник_NOUN	intruder_NOUN
хозяин_NOUN	master_NOUN
хауз_NOUN	house_NOUN
стандарт_NOUN	standard_NOUN
горизонтально_ADV	horizontally_ADV
район_NOUN	area_NOUN
поломка_NOUN	breakage_NOUN
неприязнь_NOUN	dislike_VERB
схема_NOUN	pattern_VERB
куратор_NOUN	curator_NOUN
драматург_NOUN	dramatist_NOUN
географически_ADV	geographically_ADV
стоять_VERB	stand_NOUN
перепродажа_NOUN	resale_NOUN
особый_ADJ	special_ADJ
недостаточный_ADJ	insufficient_ADJ
величие_NOUN	greatness_NOUN
население_NOUN	population_NOUN
столетие_NOUN	centennial_ADJ
запись_NOUN	entry_NOUN
шаг_NOUN	step_VERB
нацистский_ADJ	nazi_NOUN
четвертьфинал_NOUN	quarterfinal_NOUN
классифицировать_VERB	classify_VERB
катастрофически_ADV	catastrophically_ADV
инфекция_NOUN	infection_NOUN
охват_NOUN	reach_VERB
диаграмма_NOUN	diagram_NOUN
стилистический_ADJ	stylistic_ADJ
рецессия_NOUN	recession_NOUN
собирать_VERB	collect_VERB
опьянение_NOUN	intoxication_NOUN
сидеть_VERB	sit_VERB
улитка_NOUN	snail_NOUN
легкий_ADV	easy_ADJ
глотка_NOUN	throat_NOUN
этнический_ADJ	ethnic_ADJ
метаболит_NOUN	metabolite_NOUN
зрение_NOUN	say_NOUN
достоверность_NOUN	reliability_NOUN
выпас_NOUN	graze_VERB
переворот_NOUN	coup_VERB
поездка_NOUN	trip_NOUN
мандат_NOUN	mandate_VERB
итальянский_ADJ	italian_ADJ
официально_ADV	formally_ADV
постер_NOUN	poster_NOUN
мальчик_NOUN	boy_NOUN
паломничество_NOUN	pilgrimage_NOUN
погружение_NOUN	dive_VERB
пахать_VERB	toil_VERB
стоуннер_NOUN	stoner_NOUN
мастер_NOUN	craftsman_NOUN
разрешение_NOUN	permit_NOUN
шоколадный_ADJ	chocolate_NOUN
пост_NOUN	fast_VERB
крик_NOUN	creek_VERB
затрагивать_VERB	affect_VERB
управлять_VERB	guide_VERB
сила_NOUN	strength_NOUN
мотет_NOUN	motet_NOUN
окончательный_ADJ	definitive_ADJ
заряд_NOUN	char_VERB
подтверждать_VERB	affirm_VERB
диаметрально_ADV	diametrically_ADV
крещение_NOUN	christen_VERB
присвоение_NOUN	appropriation_NOUN
уэльс_NOUN	wale_NOUN
трещина_NOUN	crack_VERB
твердо_ADV	firmly_ADV
столкновение_NOUN	collision_NOUN
пас_NOUN	pass_NOUN
отрицание_NOUN	negation_NOUN
сексуальность_NOUN	sexuality_NOUN
отражать_VERB	reflective_ADJ
залог_NOUN	pledge_NOUN
аналитик_NOUN	analyst_NOUN
червь_NOUN	worm_NOUN
палата_NOUN	ward_NOUN
впечатлять_VERB	impressive_ADJ
субтропический_ADJ	subtropical_ADJ
консультант_NOUN	consultant_NOUN
караван_NOUN	caravan_NOUN
термит_NOUN	termite_NOUN
ассоциировать_VERB	associate_VERB
убеждение_NOUN	belief_NOUN
брюки_NOUN	pant_NOUN
паломник_NOUN	pilgrim_NOUN
стадия_NOUN	stage_NOUN
мегабайт_NOUN	megabyte_NOUN
семья_NOUN	family_NOUN
штраф_NOUN	fine_NOUN
инвестирование_NOUN	investment_NOUN
владение_NOUN	possession_NOUN
рационально_ADV	rationally_ADV
пенсионер_NOUN	pensioner_NOUN
принцип_NOUN	principle_NOUN
вздох_NOUN	gasp_VERB
изгиб_NOUN	bend_VERB
бородавка_NOUN	wart_NOUN
сай_NOUN	sai_NOUN
начинаться_VERB	start_NOUN
аренда_NOUN	rental_ADJ
гвоздик_NOUN	clove_NOUN
койка_NOUN	bunk_NOUN
